index,cpu,gpu,ram_type,ram_size,storage,display_size,display_type,display_fps,name,image,price,Disount,budget_class,uid,type,timestamp,action,query
14,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,159996,0,mid,rcunWW,ram_p,8/25/2019 0:57,add_cart,513gb
19,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,rcunWW,ram_p,8/30/2019 2:28,view,255ram
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,rcunWW,ram_p,8/30/2019 4:19,view,4001memory
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,rcunWW,ram_p,8/31/2019 9:25,view,510memory
1,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,122664,0,mid,rcunWW,ram_p,9/1/2019 10:40,add_cart,254memory
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,rcunWW,ram_p,9/1/2019 14:06,view,510memory
29,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,126503,0,mid,rcunWW,ram_p,9/1/2019 15:35,delete_cart,510ram
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,rcunWW,ram_p,9/1/2019 17:09,add_cart,999memory
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,rcunWW,ram_p,9/3/2019 18:26,view,255ram
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,rcunWW,ram_p,9/4/2019 19:55,view,510memory
38,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,122237,0,mid,rcunWW,ram_p,9/6/2019 23:59,delete_cart,510gb
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,AHovu6,budget_class,3/15/2017 19:16,view,Alienware Gaming Laptop
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,AHovu6,budget_class,3/15/2017 20:34,bought,New Alienware Gaming Laptop
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,AHovu6,budget_class,3/15/2017 23:14,delete_cart,Alienware
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,AHovu6,budget_class,3/16/2017 0:31,view,Laptop Alienware Gaming New
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,AHovu6,budget_class,3/18/2017 4:44,add_cart,m15 Alienware
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,AHovu6,budget_class,3/20/2017 8:30,view,New
14,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,159996,0,mid,PiUCUg,gpu_1,1/20/2017 18:33,view,RTX Design
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,PiUCUg,gpu_1,1/21/2017 19:34,add_cart,2070 8GB
14,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,159996,0,mid,PiUCUg,gpu_1,1/25/2017 0:05,view,2070 with Design
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,PiUCUg,gpu_1,1/25/2017 2:42,add_cart,NVIDIA (OC
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,PiUCUg,gpu_1,1/28/2017 7:53,bought,GDDR6 2060 (OC
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,PiUCUg,gpu_1,1/29/2017 9:11,add_cart,with Design NVIDIA GeForce
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,PiUCUg,gpu_1,1/29/2017 10:36,view,RTX
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,PiUCUg,gpu_1,2/2/2017 13:45,add_cart,2070 RTX Design with
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,PiUCUg,gpu_1,2/2/2017 14:46,view,8GB 2070 Design GDDR6
17,9th Generation Intel Core i7-9700,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,1000,17.3,FHD,60,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,178399,0,mid,PiUCUg,gpu_1,2/5/2017 16:30,view,NVIDIA (OC Ready) GDDR6
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,PiUCUg,gpu_1,2/5/2017 18:07,view,Design Max-Q
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,PiUCUg,gpu_1,2/5/2017 19:28,add_cart,GeForce GDDR6 2070
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,PiUCUg,gpu_1,2/5/2017 22:48,view,GDDR6 RTX GeForce
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,PiUCUg,gpu_1,2/6/2017 3:09,view,RTX
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,CRobBR,budget_class,4/22/2017 14:04,view,Alienware Laptop Area-51m Gaming
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,CRobBR,budget_class,4/22/2017 15:09,add_cart,Area-51m
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,CRobBR,budget_class,4/23/2017 16:29,add_cart,Laptop Gaming
9,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,CRobBR,budget_class,4/23/2017 18:37,bought,Gaming Laptop m17 Alienware
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,CRobBR,budget_class,4/23/2017 20:05,bought,Area-51m Laptop Gaming
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,CRobBR,budget_class,4/24/2017 2:32,add_cart,Gaming m17
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,CRobBR,budget_class,4/24/2017 3:59,add_cart,Area-51m Alienware Laptop Gaming
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,CRobBR,budget_class,4/24/2017 5:17,view,Laptop Alienware Gaming m17
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,CRobBR,budget_class,4/24/2017 8:19,bought,Laptop
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,CRobBR,budget_class,4/24/2017 11:38,view,Alienware Area-51m Gaming
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,CRobBR,budget_class,4/24/2017 14:45,view,m17 Gaming Laptop
4,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,CRobBR,budget_class,4/25/2017 18:08,view,m17
19,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,NGiUiO,ram_p,10/24/2019 16:06,delete_cart,254gb
38,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,122237,0,mid,NGiUiO,ram_p,10/27/2019 17:40,add_cart,511ram
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,NGiUiO,ram_p,10/27/2019 20:50,view,510gb
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,NGiUiO,ram_p,10/29/2019 22:03,add_cart,512memory
32,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,126503,0,mid,NGiUiO,ram_p,10/30/2019 1:05,view,255ram
19,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,NGiUiO,ram_p,10/31/2019 6:39,view,256ram
32,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,126503,0,mid,NGiUiO,ram_p,11/3/2019 9:10,view,254gb
19,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,NGiUiO,ram_p,11/3/2019 11:01,view,255memory
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,NGiUiO,ram_p,11/3/2019 12:13,add_cart,255memory
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,NGiUiO,ram_p,11/5/2019 19:00,bought,254ram
13,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,15.6,OLED,2160,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,273772,0,high,orW5ry,budget_class,6/21/2019 14:41,view,Alienware Laptop Gaming m15
13,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,15.6,OLED,2160,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,273772,0,high,orW5ry,budget_class,6/21/2019 15:54,view,Alienware m15
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,orW5ry,budget_class,6/25/2019 17:36,view,Alienware Gaming
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,orW5ry,budget_class,6/26/2019 19:04,view,Alienware Laptop Gaming
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,orW5ry,budget_class,6/27/2019 20:15,add_cart,Laptop Gaming Alienware m17
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,orW5ry,budget_class,7/3/2019 0:15,add_cart,Laptop Area-51m Gaming
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,orW5ry,budget_class,7/4/2019 2:07,add_cart,Gaming m17 Alienware Laptop
4,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,orW5ry,budget_class,7/5/2019 4:42,view,m17
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,orW5ry,budget_class,7/6/2019 5:45,view,Area-51m
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,orW5ry,budget_class,7/6/2019 7:02,add_cart,Alienware Gaming Laptop m17
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,lQuDrB,budget_class,4/6/2017 15:27,view,Alienware Gaming Area-51m
